batch,action_idx,action,Q,W
59200,2,"('wait', 0, 2)",-8.701923370361328,-31.028656005859375
59200,3,"('wait', 1, 0)",-9.722494125366211,-36.24779510498047
59200,4,"('wait', 1, 1)",-6.051572322845459,-17.3171329498291
59200,5,"('wait', 1, 2)",-6.406768321990967,-19.11507797241211
59200,6,"('wait', 2, 0)",-9.627769470214844,-39.88340377807617
59200,7,"('wait', 2, 1)",-6.81098747253418,-25.435518264770508
59200,8,"('wait', 2, 2)",-5.245643138885498,-11.673927307128906
59200,9,"('hunt', 0, 0)",-12.154473304748535,-45.264278411865234
59200,10,"('hunt', 0, 1)",-8.697835922241211,-29.67317008972168
59200,11,"('hunt', 0, 2)",-8.658473014831543,-30.092323303222656
59200,12,"('hunt', 1, 0)",-9.396397590637207,-34.27076721191406
59200,13,"('hunt', 1, 1)",-5.864223957061768,-15.681313514709473
59200,14,"('hunt', 1, 2)",-6.041675567626953,-16.765209197998047
59200,15,"('hunt', 2, 0)",-9.10536003112793,-37.30027389526367
59200,16,"('hunt', 2, 1)",-7.013253688812256,-24.999954223632812
59200,17,"('hunt', 2, 2)",-3.9956440925598145,-8.135578155517578
59200,18,"('expedition', 0, 0)",,
59400,0,"('wait', 0, 0)",-11.836503028869629,-44.98642349243164
59400,1,"('wait', 0, 1)",-9.004037857055664,-32.01652526855469
59400,2,"('wait', 0, 2)",-8.70630931854248,-31.025102615356445
59400,3,"('wait', 1, 0)",-9.752181053161621,-36.32622528076172
59400,4,"('wait', 1, 1)",-6.051572322845459,-17.3171329498291
59400,5,"('wait', 1, 2)",-6.406768321990967,-19.11507797241211
59400,6,"('wait', 2, 0)",-9.634230613708496,-39.894065856933594
59400,7,"('wait', 2, 1)",-6.81098747253418,-25.435518264770508
59400,8,"('wait', 2, 2)",-5.245791435241699,-11.6737060546875
59400,9,"('hunt', 0, 0)",-12.20604133605957,-45.39238739013672
59400,10,"('hunt', 0, 1)",-8.701942443847656,-29.655866622924805
59400,11,"('hunt', 0, 2)",-8.681361198425293,-30.172576904296875
59400,12,"('hunt', 1, 0)",-9.401469230651855,-34.287078857421875
59400,13,"('hunt', 1, 1)",-5.8561692237854,-15.602473258972168
59400,14,"('hunt', 1, 2)",-6.041675567626953,-16.765209197998047
59400,15,"('hunt', 2, 0)",-9.12999439239502,-37.371910095214844
59400,16,"('hunt', 2, 1)",-7.019796848297119,-24.962055206298828
59400,17,"('hunt', 2, 2)",-4.094424724578857,-8.319442749023438
59400,18,"('expedition', 0, 0)",,
59600,0,"('wait', 0, 0)",-11.869195938110352,-45.057071685791016
59600,1,"('wait', 0, 1)",-9.013237953186035,-32.013221740722656
59600,2,"('wait', 0, 2)",-8.710676193237305,-31.0214900970459
59600,3,"('wait', 1, 0)",-9.752181053161621,-36.32622528076172
59600,4,"('wait', 1, 1)",-6.051572322845459,-17.3171329498291
59600,5,"('wait', 1, 2)",-6.410573959350586,-19.11209487915039
59600,6,"('wait', 2, 0)",-9.634230613708496,-39.894065856933594
59600,7,"('wait', 2, 1)",-6.81098747253418,-25.435518264770508
59600,8,"('wait', 2, 2)",-5.236621379852295,-11.59785270690918
59600,9,"('hunt', 0, 0)",-12.213037490844727,-45.38473129272461
59600,10,"('hunt', 0, 1)",-8.706018447875977,-29.638185501098633
59600,11,"('hunt', 0, 2)",-8.681361198425293,-30.172576904296875
59600,12,"('hunt', 1, 0)",-9.401469230651855,-34.287078857421875
59600,13,"('hunt', 1, 1)",-5.8561692237854,-15.602473258972168
59600,14,"('hunt', 1, 2)",-6.044510364532471,-16.764699935913086
59600,15,"('hunt', 2, 0)",-9.15719223022461,-37.33190155029297
59600,16,"('hunt', 2, 1)",-7.0230326652526855,-24.943763732910156
59600,17,"('hunt', 2, 2)",-4.109373569488525,-8.564809799194336
59600,18,"('expedition', 0, 0)",,
59800,0,"('wait', 0, 0)",-11.894723892211914,-45.12059020996094
59800,1,"('wait', 0, 1)",-9.013237953186035,-32.013221740722656
59800,2,"('wait', 0, 2)",-8.710676193237305,-31.0214900970459
59800,3,"('wait', 1, 0)",-9.752181053161621,-36.32622528076172
59800,4,"('wait', 1, 1)",-6.051572322845459,-17.3171329498291
59800,5,"('wait', 1, 2)",-6.40317440032959,-19.029207229614258
59800,6,"('wait', 2, 0)",-9.64062786102295,-39.905128479003906
59800,7,"('wait', 2, 1)",-6.81098747253418,-25.435518264770508
59800,8,"('wait', 2, 2)",-5.236751079559326,-11.59718132019043
59800,9,"('hunt', 0, 0)",-12.213037490844727,-45.38473129272461
59800,10,"('hunt', 0, 1)",-8.706018447875977,-29.638185501098633
59800,11,"('hunt', 0, 2)",-8.681361198425293,-30.172576904296875
59800,12,"('hunt', 1, 0)",-9.406505584716797,-34.30293273925781
59800,13,"('hunt', 1, 1)",-5.857448577880859,-15.61978530883789
59800,14,"('hunt', 1, 2)",-6.044510364532471,-16.764699935913086
59800,15,"('hunt', 2, 0)",-9.15719223022461,-37.33190155029297
59800,16,"('hunt', 2, 1)",-7.0230326652526855,-24.943763732910156
59800,17,"('hunt', 2, 2)",-4.104743480682373,-8.565519332885742
59800,18,"('expedition', 0, 0)",,
60000,0,"('wait', 0, 0)",-11.894723892211914,-45.12059020996094
60000,1,"('wait', 0, 1)",-9.036277770996094,-32.09074020385742
60000,2,"('wait', 0, 2)",-8.715004920959473,-31.01800537109375
60000,3,"('wait', 1, 0)",-9.752181053161621,-36.32622528076172
60000,4,"('wait', 1, 1)",-6.051572322845459,-17.3171329498291
60000,5,"('wait', 1, 2)",-6.425374507904053,-19.118867874145508
60000,6,"('wait', 2, 0)",-9.64062786102295,-39.905128479003906
60000,7,"('wait', 2, 1)",-6.81098747253418,-25.435518264770508
60000,8,"('wait', 2, 2)",-5.236751079559326,-11.59718132019043
60000,9,"('hunt', 0, 0)",-12.238350868225098,-45.447509765625
60000,10,"('hunt', 0, 1)",-8.71005916595459,-29.65020179748535
60000,11,"('hunt', 0, 2)",-8.707996368408203,-30.234132766723633
60000,12,"('hunt', 1, 0)",-9.411502838134766,-34.28629684448242
60000,13,"('hunt', 1, 1)",-5.858722686767578,-15.63810920715332
60000,14,"('hunt', 1, 2)",-6.044510364532471,-16.764699935913086
60000,15,"('hunt', 2, 0)",-9.15719223022461,-37.33190155029297
60000,16,"('hunt', 2, 1)",-7.0230326652526855,-24.943763732910156
60000,17,"('hunt', 2, 2)",-4.179758548736572,-8.701330184936523
60000,18,"('expedition', 0, 0)",,
60200,0,"('wait', 0, 0)",-11.945341110229492,-45.24627685546875
60200,1,"('wait', 0, 1)",-9.040806770324707,-32.08793258666992
60200,2,"('wait', 0, 2)",-8.742018699645996,-31.092878341674805
60200,3,"('wait', 1, 0)",-9.752181053161621,-36.32622528076172
60200,4,"('wait', 1, 1)",-6.051572322845459,-17.3171329498291
60200,5,"('wait', 1, 2)",-6.425374507904053,-19.118867874145508
60200,6,"('wait', 2, 0)",-9.67160701751709,-39.98284912109375
60200,7,"('wait', 2, 1)",-6.81098747253418,-25.435518264770508
60200,8,"('wait', 2, 2)",-5.2552313804626465,-11.694303512573242
60200,9,"('hunt', 0, 0)",-12.238350868225098,-45.447509765625
60200,10,"('hunt', 0, 1)",-8.71005916595459,-29.65020179748535
60200,11,"('hunt', 0, 2)",-8.71208667755127,-30.246585845947266
60200,12,"('hunt', 1, 0)",-9.416485786437988,-34.301937103271484
60200,13,"('hunt', 1, 1)",-5.852040767669678,-15.578465461730957
60200,14,"('hunt', 1, 2)",-6.047314167022705,-16.79661750793457
60200,15,"('hunt', 2, 0)",-9.205639839172363,-37.47269821166992
60200,16,"('hunt', 2, 1)",-7.0230326652526855,-24.943763732910156
60200,17,"('hunt', 2, 2)",-4.212050437927246,-8.519947052001953
60200,18,"('expedition', 0, 0)",,
60400,0,"('wait', 0, 0)",-11.945341110229492,-45.24627685546875
60400,1,"('wait', 0, 1)",-9.040806770324707,-32.08793258666992
60400,2,"('wait', 0, 2)",-8.742018699645996,-31.092878341674805
60400,3,"('wait', 1, 0)",-9.752181053161621,-36.32622528076172
60400,4,"('wait', 1, 1)",-6.07151460647583,-17.409439086914062
60400,5,"('wait', 1, 2)",-6.440112113952637,-19.126928329467773
60400,6,"('wait', 2, 0)",-9.696215629577637,-40.04996109008789
60400,7,"('wait', 2, 1)",-6.817813873291016,-25.4449520111084
60400,8,"('wait', 2, 2)",-5.255523204803467,-11.693482398986816
60400,9,"('hunt', 0, 0)",-12.238350868225098,-45.447509765625
60400,10,"('hunt', 0, 1)",-8.71405029296875,-29.663114547729492
60400,11,"('hunt', 0, 2)",-8.71208667755127,-30.246585845947266
60400,12,"('hunt', 1, 0)",-9.42636489868164,-34.2686767578125
60400,13,"('hunt', 1, 1)",-5.852040767669678,-15.578465461730957
60400,14,"('hunt', 1, 2)",-6.047314167022705,-16.79661750793457
60400,15,"('hunt', 2, 0)",-9.208098411560059,-37.36159133911133
60400,16,"('hunt', 2, 1)",-7.0230326652526855,-24.943763732910156
60400,17,"('hunt', 2, 2)",-4.272001266479492,-8.51906967163086
60400,18,"('expedition', 0, 0)",,
60600,0,"('wait', 0, 0)",-11.959153175354004,-45.26023864746094
60600,1,"('wait', 0, 1)",-9.045295715332031,-32.084564208984375
60600,2,"('wait', 0, 2)",-8.742018699645996,-31.092878341674805
60600,3,"('wait', 1, 0)",-9.752181053161621,-36.32622528076172
60600,4,"('wait', 1, 1)",-6.067350387573242,-17.32994842529297
60600,5,"('wait', 1, 2)",-6.440112113952637,-19.126928329467773
60600,6,"('wait', 2, 0)",-9.696215629577637,-40.04996109008789
60600,7,"('wait', 2, 1)",-6.821207523345947,-25.450407028198242
60600,8,"('wait', 2, 2)",-5.2556681632995605,-11.692961692810059
60600,9,"('hunt', 0, 0)",-12.252038955688477,-45.48110580444336
60600,10,"('hunt', 0, 1)",-8.71405029296875,-29.663114547729492
60600,11,"('hunt', 0, 2)",-8.716143608093262,-30.259441375732422
60600,12,"('hunt', 1, 0)",-9.42636489868164,-34.2686767578125
60600,13,"('hunt', 1, 1)",-5.871433734893799,-15.671965599060059
60600,14,"('hunt', 1, 2)",-6.047314167022705,-16.79661750793457
60600,15,"('hunt', 2, 0)",-9.237796783447266,-37.46183395385742
60600,16,"('hunt', 2, 1)",-7.029354572296143,-24.94976043701172
60600,17,"('hunt', 2, 2)",-4.290149211883545,-8.381599426269531
60600,18,"('expedition', 0, 0)",,
60800,0,"('wait', 0, 0)",-11.966008186340332,-45.26835250854492
60800,1,"('wait', 0, 1)",-9.049765586853027,-32.08140182495117
60800,2,"('wait', 0, 2)",-8.750516891479492,-31.087303161621094
60800,3,"('wait', 1, 0)",-9.757487297058105,-36.328975677490234
60800,4,"('wait', 1, 1)",-6.06896448135376,-17.33013153076172
60800,5,"('wait', 1, 2)",-6.440112113952637,-19.126928329467773
60800,6,"('wait', 2, 0)",-9.702466011047363,-40.05928039550781
60800,7,"('wait', 2, 1)",-6.8279619216918945,-25.46059226989746
60800,8,"('wait', 2, 2)",-5.25581169128418,-11.692296981811523
60800,9,"('hunt', 0, 0)",-12.27690601348877,-45.54264831542969
60800,10,"('hunt', 0, 1)",-8.71405029296875,-29.663114547729492
60800,11,"('hunt', 0, 2)",-8.742317199707031,-30.31986427307129
60800,12,"('hunt', 1, 0)",-9.431246757507324,-34.251888275146484
60800,13,"('hunt', 1, 1)",-5.871433734893799,-15.671965599060059
60800,14,"('hunt', 1, 2)",-6.050082206726074,-16.796066284179688
60800,15,"('hunt', 2, 0)",-9.237796783447266,-37.46183395385742
60800,16,"('hunt', 2, 1)",-7.035643577575684,-24.91463851928711
60800,17,"('hunt', 2, 2)",-4.272327423095703,-8.690457344055176
60800,18,"('expedition', 0, 0)",,
61000,0,"('wait', 0, 0)",-11.966008186340332,-45.26835250854492
61000,1,"('wait', 0, 1)",-9.049640655517578,-31.98520278930664
61000,2,"('wait', 0, 2)",-8.754737854003906,-31.085464477539062
61000,3,"('wait', 1, 0)",-9.786028861999512,-36.40195083618164
61000,4,"('wait', 1, 1)",-6.070570468902588,-17.330610275268555
61000,5,"('wait', 1, 2)",-6.440112113952637,-19.126928329467773
61000,6,"('wait', 2, 0)",-9.708681106567383,-40.068782806396484
61000,7,"('wait', 2, 1)",-6.8279619216918945,-25.46059226989746
61000,8,"('wait', 2, 2)",-5.25581169128418,-11.692296981811523
61000,9,"('hunt', 0, 0)",-12.333133697509766,-45.65738296508789
61000,10,"('hunt', 0, 1)",-8.739909172058105,-29.723379135131836
61000,11,"('hunt', 0, 2)",-8.742317199707031,-30.31986427307129
61000,12,"('hunt', 1, 0)",-9.431246757507324,-34.251888275146484
61000,13,"('hunt', 1, 1)",-5.871433734893799,-15.671965599060059
61000,14,"('hunt', 1, 2)",-6.050082206726074,-16.796066284179688
61000,15,"('hunt', 2, 0)",-9.237796783447266,-37.46183395385742
61000,16,"('hunt', 2, 1)",-7.041868209838867,-24.880966186523438
61000,17,"('hunt', 2, 2)",-4.246042728424072,-8.553178787231445
61000,18,"('expedition', 0, 0)",,
61200,0,"('wait', 0, 0)",-11.966008186340332,-45.26835250854492
61200,1,"('wait', 0, 1)",-9.054027557373047,-31.982465744018555
61200,2,"('wait', 0, 2)",-8.758935928344727,-31.083871841430664
61200,3,"('wait', 1, 0)",-9.787555694580078,-36.30705261230469
61200,4,"('wait', 1, 1)",-6.070570468902588,-17.330610275268555
61200,5,"('wait', 1, 2)",-6.440112113952637,-19.126928329467773
61200,6,"('wait', 2, 0)",-9.739006996154785,-40.14390563964844
61200,7,"('wait', 2, 1)",-6.849283695220947,-25.541467666625977
61200,8,"('wait', 2, 2)",-5.274144172668457,-11.785637855529785
61200,9,"('hunt', 0, 0)",-12.355513572692871,-45.61103439331055
61200,10,"('hunt', 0, 1)",-8.739909172058105,-29.723379135131836
61200,11,"('hunt', 0, 2)",-8.742317199707031,-30.31986427307129
61200,12,"('hunt', 1, 0)",-9.431246757507324,-34.251888275146484
61200,13,"('hunt', 1, 1)",-5.86613130569458,-15.563406944274902
61200,14,"('hunt', 1, 2)",-6.050082206726074,-16.796066284179688
61200,15,"('hunt', 2, 0)",-9.237796783447266,-37.46183395385742
61200,16,"('hunt', 2, 1)",-7.041868209838867,-24.880966186523438
61200,17,"('hunt', 2, 2)",-4.234255313873291,-8.698566436767578
61200,18,"('expedition', 0, 0)",,
61400,0,"('wait', 0, 0)",-11.966008186340332,-45.26835250854492
61400,1,"('wait', 0, 1)",-9.080620765686035,-32.054073333740234
61400,2,"('wait', 0, 2)",-8.807188034057617,-31.2327938079834
61400,3,"('wait', 1, 0)",-9.787555694580078,-36.30705261230469
61400,4,"('wait', 1, 1)",-6.070570468902588,-17.330610275268555
61400,5,"('wait', 1, 2)",-6.440112113952637,-19.126928329467773
61400,6,"('wait', 2, 0)",-9.739006996154785,-40.14390563964844
61400,7,"('wait', 2, 1)",-6.870429039001465,-25.621540069580078
61400,8,"('wait', 2, 2)",-5.29249382019043,-11.878912925720215
61400,9,"('hunt', 0, 0)",-12.380026817321777,-45.67158508300781
61400,10,"('hunt', 0, 1)",-8.739909172058105,-29.723379135131836
61400,11,"('hunt', 0, 2)",-8.746299743652344,-30.332773208618164
61400,12,"('hunt', 1, 0)",-9.431246757507324,-34.251888275146484
61400,13,"('hunt', 1, 1)",-5.86733865737915,-15.547018051147461
61400,14,"('hunt', 1, 2)",-6.054159164428711,-16.77949333190918
61400,15,"('hunt', 2, 0)",-9.243488311767578,-37.491973876953125
61400,16,"('hunt', 2, 1)",-7.041868209838867,-24.880966186523438
61400,17,"('hunt', 2, 2)",-4.2419939041137695,-8.681140899658203
61400,18,"('expedition', 0, 0)",,
61600,0,"('wait', 0, 0)",-11.990527153015137,-45.32909393310547
61600,1,"('wait', 0, 1)",-9.107157707214355,-32.12526321411133
61600,2,"('wait', 0, 2)",-8.807188034057617,-31.2327938079834
61600,3,"('wait', 1, 0)",-9.787555694580078,-36.30705261230469
61600,4,"('wait', 1, 1)",-6.073740005493164,-17.33367156982422
61600,5,"('wait', 1, 2)",-6.440112113952637,-19.126928329467773
61600,6,"('wait', 2, 0)",-9.751296043395996,-40.1622314453125
61600,7,"('wait', 2, 1)",-6.877118110656738,-25.6329402923584
61600,8,"('wait', 2, 2)",-5.292668342590332,-11.878473281860352
61600,9,"('hunt', 0, 0)",-12.428812026977539,-45.79185104370117
61600,10,"('hunt', 0, 1)",-8.739909172058105,-29.723379135131836
61600,11,"('hunt', 0, 2)",-8.750271797180176,-30.315998077392578
61600,12,"('hunt', 1, 0)",-9.43603515625,-34.23543167114258
61600,13,"('hunt', 1, 1)",-5.869725704193115,-15.514497756958008
61600,14,"('hunt', 1, 2)",-6.055514335632324,-16.79526138305664
61600,15,"('hunt', 2, 0)",-9.243488311767578,-37.491973876953125
61600,16,"('hunt', 2, 1)",-7.044925689697266,-24.864120483398438
61600,17,"('hunt', 2, 2)",-4.34205961227417,-8.943264961242676
61600,18,"('expedition', 0, 0)",,
61800,0,"('wait', 0, 0)",-11.990527153015137,-45.32909393310547
61800,1,"('wait', 0, 1)",-9.107157707214355,-32.12526321411133
61800,2,"('wait', 0, 2)",-8.80249309539795,-31.14171600341797
61800,3,"('wait', 1, 0)",-9.810385704040527,-36.37645721435547
61800,4,"('wait', 1, 1)",-6.073740005493164,-17.33367156982422
61800,5,"('wait', 1, 2)",-6.465054988861084,-19.21180534362793
61800,6,"('wait', 2, 0)",-9.757411003112793,-40.171417236328125
61800,7,"('wait', 2, 1)",-6.877118110656738,-25.6329402923584
61800,8,"('wait', 2, 2)",-5.293015003204346,-11.876873970031738
61800,9,"('hunt', 0, 0)",-12.45311450958252,-45.85164260864258
61800,10,"('hunt', 0, 1)",-8.739909172058105,-29.723379135131836
61800,11,"('hunt', 0, 2)",-8.750271797180176,-30.315998077392578
61800,12,"('hunt', 1, 0)",-9.43603515625,-34.23543167114258
61800,13,"('hunt', 1, 1)",-5.870915412902832,-15.530198097229004
61800,14,"('hunt', 1, 2)",-6.055514335632324,-16.79526138305664
61800,15,"('hunt', 2, 0)",-9.249133110046387,-37.52189254760742
61800,16,"('hunt', 2, 1)",-7.047967433929443,-24.84769058227539
61800,17,"('hunt', 2, 2)",-4.470067024230957,-9.47972583770752
61800,18,"('expedition', 0, 0)",,
62000,0,"('wait', 0, 0)",-12.01477336883545,-45.38908004760742
62000,1,"('wait', 0, 1)",-9.137757301330566,-32.19169616699219
62000,2,"('wait', 0, 2)",-8.824193000793457,-31.21590805053711
62000,3,"('wait', 1, 0)",-9.815518379211426,-36.37763214111328
62000,4,"('wait', 1, 1)",-6.073740005493164,-17.33367156982422
62000,5,"('wait', 1, 2)",-6.458024024963379,-19.13289451599121
62000,6,"('wait', 2, 0)",-9.757411003112793,-40.171417236328125
62000,7,"('wait', 2, 1)",-6.877118110656738,-25.6329402923584
62000,8,"('wait', 2, 2)",-5.293015003204346,-11.876873970031738
62000,9,"('hunt', 0, 0)",-12.477309226989746,-45.91109085083008
62000,10,"('hunt', 0, 1)",-8.751503944396973,-29.76070213317871
62000,11,"('hunt', 0, 2)",-8.754202842712402,-30.328475952148438
62000,12,"('hunt', 1, 0)",-9.43603515625,-34.23543167114258
62000,13,"('hunt', 1, 1)",-5.870915412902832,-15.530198097229004
62000,14,"('hunt', 1, 2)",-6.074467658996582,-16.884056091308594
62000,15,"('hunt', 2, 0)",-9.26034927368164,-37.54167175292969
62000,16,"('hunt', 2, 1)",-7.047967433929443,-24.84769058227539
62000,17,"('hunt', 2, 2)",-4.457143306732178,-9.301511764526367
62000,18,"('expedition', 0, 0)",,
62200,0,"('wait', 0, 0)",-12.01477336883545,-45.38908004760742
62200,1,"('wait', 0, 1)",-9.137757301330566,-32.19169616699219
62200,2,"('wait', 0, 2)",-8.82829761505127,-31.21379280090332
62200,3,"('wait', 1, 0)",-9.825736999511719,-36.38197326660156
62200,4,"('wait', 1, 1)",-6.078436374664307,-17.34032440185547
62200,5,"('wait', 1, 2)",-6.4597954750061035,-19.1329345703125
62200,6,"('wait', 2, 0)",-9.757411003112793,-40.171417236328125
62200,7,"('wait', 2, 1)",-6.877118110656738,-25.6329402923584
62200,8,"('wait', 2, 2)",-5.293527603149414,-11.873777389526367
62200,9,"('hunt', 0, 0)",-12.501404762268066,-45.970218658447266
62200,10,"('hunt', 0, 1)",-8.751503944396973,-29.76070213317871
62200,11,"('hunt', 0, 2)",-8.754202842712402,-30.328475952148438
62200,12,"('hunt', 1, 0)",-9.467777252197266,-34.340396881103516
62200,13,"('hunt', 1, 1)",-5.870915412902832,-15.530198097229004
62200,14,"('hunt', 1, 2)",-6.074467658996582,-16.884056091308594
62200,15,"('hunt', 2, 0)",-9.26034927368164,-37.54167175292969
62200,16,"('hunt', 2, 1)",-7.047967433929443,-24.84769058227539
62200,17,"('hunt', 2, 2)",-4.4915242195129395,-9.579565048217773
62200,18,"('expedition', 0, 0)",,
62400,0,"('wait', 0, 0)",-12.038830757141113,-45.448524475097656
62400,1,"('wait', 0, 1)",-9.142048835754395,-32.18791198730469
62400,2,"('wait', 0, 2)",-8.82829761505127,-31.21379280090332
62400,3,"('wait', 1, 0)",-9.875869750976562,-36.52070236206055
62400,4,"('wait', 1, 1)",-6.081548690795898,-17.343425750732422
62400,5,"('wait', 1, 2)",-6.479024887084961,-19.21843910217285
62400,6,"('wait', 2, 0)",-9.760746002197266,-40.080135345458984
62400,7,"('wait', 2, 1)",-6.883668899536133,-25.641996383666992
62400,8,"('wait', 2, 2)",-5.293527603149414,-11.873777389526367
62400,9,"('hunt', 0, 0)",-12.525409698486328,-46.029048919677734
62400,10,"('hunt', 0, 1)",-8.759167671203613,-29.75532341003418
62400,11,"('hunt', 0, 2)",-8.754202842712402,-30.328475952148438
62400,12,"('hunt', 1, 0)",-9.477191925048828,-34.30782699584961
62400,13,"('hunt', 1, 1)",-5.873252868652344,-15.49821949005127
62400,14,"('hunt', 1, 2)",-6.075809001922607,-16.86777687072754
62400,15,"('hunt', 2, 0)",-9.26034927368164,-37.54167175292969
62400,16,"('hunt', 2, 1)",-7.047967433929443,-24.84769058227539
62400,17,"('hunt', 2, 2)",-4.484310626983643,-9.468994140625
62400,18,"('expedition', 0, 0)",,
62600,0,"('wait', 0, 0)",-12.052029609680176,-45.4625129699707
